"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Maharashtra","Buldana","Chikhali","2019-2020","April","14.4.8","Inpatient - Hepatitis","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","8.16","Number of Pregnancy Test Kits (PTK) used","M8 [Family Planning]","89","NA","89","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","1.5.3","Number of PW given insulin out of total tested positive for GDM","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.12.4","Outborn - Female","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","15.5.1","Radiology - X-ray","M15 [Laboratory Testing]","69","NA","18","51"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","16.8.6","Number of Deaths due to Japanese  Encephalitis (JE)","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","1","NA","1","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","1.2.7","Number of PW received 4 or more ANC check ups","M1 [Ante Natal Care (ANC)]","200","NA","161","39"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","4.2","Abortion (spontaneous)","M4 [Pregnancy outcome & details of new-born]","1","NA","1","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.19","Total number of blood units issued in year","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","16.7.11","Number of Adolscent / Adult deaths due to Animal bites and stings","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","16.7.13","Number of Adolscent / Adult deaths due to Known Chronic Disease","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","1.1","Total number of pregnant women registered for ANC","M1 [Ante Natal Care (ANC)]","436","NA","313","123"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","1.4.3","Number of PW having Hb level<7 (tested cases)","M1 [Ante Natal Care (ANC)]","94","NA","94","0"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","1.6.2.d","Number of babies diagnosed with  Congenital Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","9.1.12","Child immunisation - OPV3","M9 [CHILD IMMUNISATION]","479","NA","339","140"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","9.1.17","Child immunisation - Inactivated Polio Vaccine 1 (IPV 1)","M9 [CHILD IMMUNISATION]","255","NA","239","16"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","14.8.7","Number of blood transfusions done","M14 [Patient Services]","2","NA","2","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.7.6","Number of Adolscent / Adult deaths due to Heart disease/Hypertension related","M16 [Details of deaths reported with probable causes:]","1","NA","1","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.7.8","Number of Adolscent / Adult deaths due to Neurological disease including strokes","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","1.6.1.b","Out of above, number of PW found sero positive for syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","15.2.1","Number of Hb tests conducted","M15 [Laboratory Testing]","747","NA","747","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","16.2.1","Infant Deaths up to 4 weeks due to Sepsis","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Shegaon","2019-2020","April","7.2.2","RTI/STI for which treatment initiated -Female","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","1","NA","1","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","9.1.5","Child immunisation - DPT3","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","9.2.4.a","Children aged between 9 and 11 months fully immunized- Male","M9 [CHILD IMMUNISATION]","122","NA","73","49"
"Maharashtra","Buldana","Shegaon","2019-2020","April","9.6.1","Number of cases of AEFI - Abscess","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","14.1.6","Outpatient - Epilepsy","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","16.7.10","Number of Adolscent / Adult deaths due to Suicide","M16 [Details of deaths reported with probable causes:]","1","NA","1","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","4.1.2","Number of Pre term newborns ( < 37 weeks of pregnancy)","M4 [Pregnancy outcome & details of new-born]","1","NA","1","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","4.3.1.a","MTP up to 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","4.3.2.b","Post Abortion/ MTP Complications Treated","M4 [Pregnancy outcome & details of new-born]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","10.3","Childhood Diseases - Sepsis","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","14.6.1","Emergency - Trauma ( accident, injury, poisoning etc)","M14 [Patient Services]","21","NA","NA","21"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","14.18","Blood Units Issued on replacement (Family Donors to be considered as replacement donations)","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","14.8.3","Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","16.4.4","Number of Child Deaths (1 -5 years) due to Measles","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","16.7.8","Number of Adolscent / Adult deaths due to Neurological disease including strokes","M16 [Details of deaths reported with probable causes:]","1","NA","1","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","1.4.4","Number of PW having severe anaemia (Hb<7) treated","M1 [Ante Natal Care (ANC)]","6","NA","6","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","6.2","Women receiving 1st post partum checkup between 48 hours and 14 days","M6 [Post Natal Care (PNC)]","78","NA","78","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","9.1.8","Child immunisation - Pentavalent 3","M9 [CHILD IMMUNISATION]","303","NA","303","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","4.1.1.b","Live Birth - Female","M4 [Pregnancy outcome & details of new-born]","24","NA","24","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","14.12.5","Number of newborns admitted in SNCU - referred by ASHA","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","16.5.1","Number of Maternal Deaths due to Bleeding","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","8.12","Number of Combined Oral Pill cycles distributed","M8 [Family Planning]","148","NA","148","NA"
"Maharashtra","Buldana","Shegaon","2019-2020","April","1.2.3","Number of PW given TT Booster","M1 [Ante Natal Care (ANC)]","72","NA","43","29"
"Maharashtra","Buldana","Shegaon","2019-2020","April","4.3.3","Number of women provided with post abortion/ MTP contraception","M4 [Pregnancy outcome & details of new-born]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","8.5","Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions","M8 [Family Planning]","10","NA","0","10"
"Maharashtra","Buldana","Shegaon","2019-2020","April","8.9","Injectable Contraceptive-Antara Program- Second Dose","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","9.1.20","Child immunisation - Rotavirus 2","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","9.2.1","Child immunisation (9-11months) - Measles & Rubella (MR)- 1st Dose","M9 [CHILD IMMUNISATION]","210","NA","123","87"
"Maharashtra","Buldana","Shegaon","2019-2020","April","11.3.1","Dengue - RDT Test Positive","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","14.1.3","Outpatient - Stroke (Paralysis)","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","14.3.1.a","Inpatient (Male)- Children<18yrs","M14 [Patient Services]","20","NA","0","20"
"Maharashtra","Buldana","Shegaon","2019-2020","April","15.4.1","Widal tests - Number Tested","M15 [Laboratory Testing]","695","NA","0","695"
"Maharashtra","Buldana","Shegaon","2019-2020","April","16.8.2","Number of Deaths due to Malaria- Plasmodium Falciparum","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","1.6.2.c","Number of syphilis positive pregnant women treated for Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","13.1","Number of on-going DOTS patients registered","M13 [Directly Observed Treatment, Short-course (DOTS)]","12","NA","8","4"
"Maharashtra","Buldana","Shegaon","2019-2020","April","14.8.1","Operation major (General and spinal anaesthesia)","M14 [Patient Services]","37","NA","0","37"
"Maharashtra","Buldana","Nandura","2019-2020","April","14.8.6","Number of blood units issued","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","16.2.1","Infant Deaths up to 4 weeks due to Sepsis","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","16.5.1","Number of Maternal Deaths due to Bleeding","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","4.3.1.b","MTP more than 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","8.8","Injectable Contraceptive-Antara Program- First Dose","M8 [Family Planning]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","14.6.1","Emergency - Trauma ( accident, injury, poisoning etc)","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","15.2.2","Out of the total number of Hb tests done, Number having Hb < 7 mg","M15 [Laboratory Testing]","5","NA","5","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","15.3.3.a","Number of pregnant women screened for HIV","M15 [Laboratory Testing]","211","NA","211","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","16.8.1","Number of Deaths due to Malaria- Plasmodium Vivax","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","16.8.4","Number of Deaths due to Dengue","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Shegaon","2019-2020","April","8.2.1","Number of Laparoscopic sterilizations (excluding post abortion) conducted","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","2.1.2","Number of PW given Tablet Misoprostol during home delivery","M2 [Deliveries]","0","NA","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","6.1","Women receiving 1st post partum checkup within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","0","NA","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","9.1.4","Child immunisation - DPT2","M9 [CHILD IMMUNISATION]","0","0","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","9.1.17","Child immunisation - Inactivated Polio Vaccine 1 (IPV 1)","M9 [CHILD IMMUNISATION]","378","55","399","34"
"Maharashtra","Buldana","Buldana","2019-2020","April","9.1.20","Child immunisation - Rotavirus 2","M9 [CHILD IMMUNISATION]","0","0","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","10.2","Childhood Diseases - Asthma","M10 [Number of cases of Childhood Diseases (0-5 years)]","1","0","1","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","11.1.2.a","RDT conducted for Malaria","M11 [NVBDCP]","298","NA","298","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","11.1.2.c","Malaria (RDT) - Plamodium Falciparum test positive","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","14.12.3","Outborn – Male","M14 [Patient Services]","41","NA","41","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","16.4.5","Number of Child Deaths (1 -5 years) due to Others","M16 [Details of deaths reported with probable causes:]","2","0","2","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","1.1.1","Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)","M1 [Ante Natal Care (ANC)]","305","NA","237","68"
"Maharashtra","Buldana","Chikhali","2019-2020","April","1.2.2","Number of PW given TT2","M1 [Ante Natal Care (ANC)]","301","NA","263","38"
"Maharashtra","Buldana","Chikhali","2019-2020","April","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","160","NA","58","102"
"Maharashtra","Buldana","Chikhali","2019-2020","April","8.3","Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD)","M8 [Family Planning]","28","NA","20","8"
"Maharashtra","Buldana","Chikhali","2019-2020","April","10.2","Childhood Diseases - Asthma","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","3.1","Total C -Section deliveries performed","M3 [Number of Caesarean (C-Section) deliveries]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","4.3.1.a","MTP up to 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","22","NA","12","10"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","8.2.1","Number of Laparoscopic sterilizations (excluding post abortion) conducted","M8 [Family Planning]","0","NA","0","NA"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","8.17.4","Failures following female sterilization","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.1.1","Child immunisation - Vitamin K1 (Birth Dose)","M9 [CHILD IMMUNISATION]","16","NA","6","10"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.2.2","Child immunisation (9-11months) - Measles 1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.3.1","Child immunisation - Measles & Rubella (MR)- 1st Dose","M9 [CHILD IMMUNISATION]","1","NA","0","1"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","1.4.2","Number of PW having Hb level<11 (tested cases)(7.1 to 10.9)","M1 [Ante Natal Care (ANC)]","172","NA","132","40"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","7.2.2","RTI/STI for which treatment initiated -Female","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","4","NA","4","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","9.1.2","Child immunisation - BCG","M9 [CHILD IMMUNISATION]","189","NA","158","31"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","9.5.4","Children more than 16 years received TT16","M9 [CHILD IMMUNISATION]","67","NA","67","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","9.7.2","Immunisation sessions held","M9 [CHILD IMMUNISATION]","103","NA","99","4"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
